AÑO,mes,dia,fecha,temperatura maxima,temperatura minima,temperatura media,lluvia media
2002,6,18,2002/6/18,34,22,29.5,13.3
2002,6,19,2002/6/19,30.5,21.5,26.5,11.8
2002,6,20,2002/6/20,33,23.5,27.4,12.7
2002,6,21,2002/6/21,33,22.4,28.9,0
2002,6,22,2002/6/22,33.5,23.4,29.2,0
2002,6,23,2002/6/23,33.5,22.8,29.3,0
2002,6,24,2002/6/24,33.2,22.8,28.7,0
2002,6,25,2002/6/25,33.6,23.4,29.3,14.7
2002,6,26,2002/6/26,33.5,23.2,29,0.1
2002,6,27,2002/6/27,33.6,22.5,28.1,0.8
2002,6,28,2002/6/28,33,23.2,29,0
2002,6,29,2002/6/29,33.4,22.6,29.5,0
2002,6,30,2002/6/30,34.2,24.2,29.8,0.2
2002,7,1,2002/7/1,34.5,23.5,29.9,0
2002,7,2,2002/7/2,32,23.5,28.3,0
2002,7,3,2002/7/3,33,22.6,29,0
2002,7,4,2002/7/4,33.5,23,29.3,19
2002,7,5,2002/7/5,33.5,21,28.4,0
2002,7,6,2002/7/6,33,22.2,28.7,0
2002,7,7,2002/7/7,34,22.5,29.5,0
2002,7,8,2002/7/8,33.6,23,29.1,0
2002,7,9,2002/7/9,33.6,22.7,28.9,0
2002,7,10,2002/7/10,32.6,23.4,28.8,0
2002,7,11,2002/7/11,34.2,23,29.5,0
2002,7,12,2002/7/12,34.5,23.2,27.9,17.7
2002,7,13,2002/7/13,33,21.2,26.9,13.8
2002,7,14,2002/7/14,33.4,21.4,29,0
2002,7,15,2002/7/15,33.8,24,29.7,0
2002,7,16,2002/7/16,32,22.3,28.6,8
2002,7,17,2002/7/17,29.5,20.5,25.1,0.4
2002,7,18,2002/7/18,32.6,21.6,27.9,0
2002,7,19,2002/7/19,33.2,21.5,28.1,0
2002,7,20,2002/7/20,33.8,21.4,27.7,4.7
2002,7,21,2002/7/21,33,22.2,28.3,0.3
2002,7,22,2002/7/22,33.4,21.5,28.8,11.4
2002,7,23,2002/7/23,33,22.5,28.1,0
2002,7,24,2002/7/24,33.2,23,28.9,0
2002,7,25,2002/7/25,33.4,22.8,28.9,0
2002,7,26,2002/7/26,33.8,22.4,29.1,0.8
2002,7,27,2002/7/27,34.5,22.8,27.7,30
2002,7,28,2002/7/28,33,22.8,28,0.3
2002,7,29,2002/7/29,33.5,23.7,28.8,1.3
2002,7,30,2002/7/30,32.5,21.8,27.9,0
2002,7,31,2002/7/31,33.8,22.7,28.9,0
2002,8,1,2002/8/1,35.5,22.7,30.5,0
2002,8,2,2002/8/2,35.5,23,29.6,0
2002,8,3,2002/8/3,35,21.4,29.6,0
2002,8,4,2002/8/4,35.4,21.8,29.9,0
2002,8,5,2002/8/5,34.6,22.8,29.3,0
2002,8,6,2002/8/6,34.6,23,29.5,0
2002,8,7,2002/8/7,35.2,20.6,29.9,0
2002,8,8,2002/8/8,35.4,21.2,30,0
2002,8,9,2002/8/9,35.4,21.2,29.8,0
2002,8,10,2002/8/10,36.6,21.6,30,0
2002,8,11,2002/8/11,36,22.2,27.5,3.6
2002,8,12,2002/8/12,33.5,22,30.1,18.8
2002,8,13,2002/8/13,34.5,21,28.7,0
2002,8,14,2002/8/14,34,20.5,29.6,0
2002,8,15,2002/8/15,35,23.5,29.8,0
2002,8,16,2002/8/16,35,24.2,30.1,0
2002,8,17,2002/8/17,35.6,23.8,29.4,0
2002,8,18,2002/8/18,35,23.6,29.4,0
2002,8,19,2002/8/19,35.4,23.2,29.9,0
2002,8,20,2002/8/20,35.4,23,30.3,0
2002,8,21,2002/8/21,36.2,22.5,29.9,1.7
2002,8,22,2002/8/22,31.2,22.4,27.7,1.4
2002,8,23,2002/8/23,34.6,22.2,28.3,3.8
2002,8,24,2002/8/24,34.6,21.4,28.8,0
2002,8,25,2002/8/25,34.8,23,28.9,5.2
2002,8,26,2002/8/26,33.5,21.7,28.1,13.6
2002,8,27,2002/8/27,33.6,21.6,27.8,0.7
2002,8,28,2002/8/28,33.5,22.5,27.9,0.4
2002,8,29,2002/8/29,34.5,22.6,29,0
2002,8,30,2002/8/30,35.5,22.2,29.3,0.4
2002,8,31,2002/8/31,34,22.4,28.9,6.1
2002,9,1,2002/9/1,32,21.7,27.5,11.2
2002,9,2,2002/9/2,34.6,23,28.2,6.6
2002,9,3,2002/9/3,35,22.4,28.9,0.8
2002,9,4,2002/9/4,34.2,21.6,28.4,0.4
2002,9,5,2002/9/5,35.8,22.2,29.3,0
2002,9,6,2002/9/6,37,22.6,28.7,1.8
2002,9,7,2002/9/7,37.2,23,27.9,17.4
2002,9,8,2002/9/8,35.8,21.6,29,0
2002,9,9,2002/9/9,36.5,23,29.9,26.7
2002,9,10,2002/9/10,35,20.6,29.2,0
2002,9,11,2002/9/11,36,23.2,30.5,0
2002,9,12,2002/9/12,36.5,23.3,30.6,0
2002,9,13,2002/9/13,35.5,22,26.8,3.8
2002,9,14,2002/9/14,35,22,30.1,52
2002,9,15,2002/9/15,34,20.8,28.5,1.8
2002,9,16,2002/9/16,33.6,23.8,29.6,0
2002,9,17,2002/9/17,33.6,21.6,28.5,0
2002,9,18,2002/9/18,34.6,22.2,29.7,15.8
2002,9,19,2002/9/19,35.2,21.8,29.1,0.2
2002,9,20,2002/9/20,35,21.8,28.5,0.1
2002,9,21,2002/9/21,33.5,22.8,28.5,4
2002,9,22,2002/9/22,32.5,23,28.1,2.1
2002,9,23,2002/9/23,31,22.4,27.6,0
2002,9,24,2002/9/24,32.4,22.8,26.5,0
2002,9,25,2002/9/25,31,22.3,27.8,0.4
2002,9,26,2002/9/26,33.6,22.5,28.1,0
2002,9,27,2002/9/27,31,22.8,27.7,0
2002,9,28,2002/9/28,36,21,28.7,5
2002,9,29,2002/9/29,33.6,22,27.8,0
2002,9,30,2002/9/30,33.8,23.6,28.9,0
2002,10,1,2002/10/1,34.4,22.6,27.3,7.3
2002,10,2,2002/10/2,34.6,22.2,28.3,4.8
2002,10,3,2002/10/3,34,22.2,28.1,1.4
2002,10,4,2002/10/4,34.2,20.6,27.7,0
2002,10,5,2002/10/5,33.4,23,28.5,21.6
2002,10,6,2002/10/6,32.4,21.8,27.4,0.6
2002,10,7,2002/10/7,33.2,22,28.6,0
2002,10,8,2002/10/8,33.6,22.8,29.2,0
2002,10,9,2002/10/9,34.2,22.5,26.7,0
2002,10,10,2002/10/10,34.3,22.5,28.7,0.5
2002,10,11,2002/10/11,33,23,27.4,1.9
2002,10,12,2002/10/12,32.6,21.5,27.7,0.5
2002,10,13,2002/10/13,33.5,21.6,27.7,0.2
2002,10,14,2002/10/14,33.4,20.8,27.9,0
2002,10,15,2002/10/15,33.6,19.5,26.9,0
2002,10,16,2002/10/16,33.8,20.6,28.1,0
2002,10,17,2002/10/17,34.6,20.8,28.4,0
2002,10,18,2002/10/18,31.2,22.2,26.9,0
2002,10,19,2002/10/19,34.2,21.6,28.1,0
2002,10,20,2002/10/20,35.2,20.6,28.5,0
2002,10,21,2002/10/21,36.6,21.5,28.9,0
2002,10,22,2002/10/22,35,21.6,29.1,0
2002,10,23,2002/10/23,34.6,21.5,29,0
2002,10,24,2002/10/24,35.5,21.6,28.9,0
2002,10,25,2002/10/25,35.6,21.6,29.3,0
2002,10,26,2002/10/26,35.8,20.8,28.3,4.2
2002,10,27,2002/10/27,34,22.6,28.2,0
2002,10,28,2002/10/28,36.6,22.6,30.3,69.2
2002,10,29,2002/10/29,35,22,29.6,0
2002,10,30,2002/10/30,35.4,24.6,29.4,0.2
2002,10,31,2002/10/31,33.4,23.2,28.3,17.7
2002,11,1,2002/11/1,33,23.4,28,0
2002,11,2,2002/11/2,35,22.6,29.1,0
2002,11,3,2002/11/3,33.6,21.8,28.5,0
2002,11,4,2002/11/4,36,21.5,28.8,1.3
2002,11,5,2002/11/5,35.5,20.5,29.1,0
2002,11,6,2002/11/6,34.2,20.3,28.5,0.2
2002,11,7,2002/11/7,30.5,20,25.3,0.2
2002,11,8,2002/11/8,31.2,20.3,26.6,0.3
2002,11,9,2002/11/9,32,21.4,27.4,0
2002,11,10,2002/11/10,34.7,21,27.9,0
2002,11,11,2002/11/11,36.4,21.4,28.7,0
2002,11,12,2002/11/12,34.4,21.6,28.8,0
2002,11,13,2002/11/13,32.6,20.6,27.1,0.3
2002,11,14,2002/11/14,30.4,21.4,26.1,0
2002,11,15,2002/11/15,34.6,19.2,27.3,0
2002,11,16,2002/11/16,35.4,22,29.4,0
2002,11,17,2002/11/17,29.4,20.2,23.5,0
2002,11,18,2002/11/18,28,13.5,21.3,0
2002,11,19,2002/11/19,23.8,19,22.1,0
2002,11,20,2002/11/20,28.5,19,23.5,0
2002,11,21,2002/11/21,30.5,19,24.9,0
2002,11,22,2002/11/22,29.2,14.5,22.7,0
2002,11,23,2002/11/23,28.2,13.5,21.8,0
2002,11,24,2002/11/24,32.6,16,22.7,0
2002,11,25,2002/11/25,33,21.4,25.4,0
2002,11,26,2002/11/26,32.6,21.8,27.7,0.4
2002,11,27,2002/11/27,32.6,22.6,27.3,0
2002,11,28,2002/11/28,30.3,13.5,27.1,0
2002,11,29,2002/11/29,31,21.6,26.5,0
2002,11,30,2002/11/30,31.2,20,25.7,0
2002,12,1,2002/12/1,29.6,17.6,24.3,0
2002,12,2,2002/12/2,30,17.6,24.4,0
2002,12,3,2002/12/3,32,19.3,26.4,0
2002,12,4,2002/12/4,33.2,20,27.1,0
2002,12,5,2002/12/5,34.9,19,26.9,0
2002,12,6,2002/12/6,33.2,21.8,26.7,0
2002,12,7,2002/12/7,31.5,19.6,25.1,0
2002,12,8,2002/12/8,31,19,25.1,0
2002,12,9,2002/12/9,33.8,19.6,27.8,0
2002,12,10,2002/12/10,33.2,21.5,27.5,0
2002,12,11,2002/12/11,32,20.8,26.4,0
2002,12,12,2002/12/12,35,19.4,27.5,0
2002,12,13,2002/12/13,34.4,21.6,28.6,0
2002,12,14,2002/12/14,29.6,19.2,24.5,0
2002,12,15,2002/12/15,30.4,15.2,23.7,0
2002,12,16,2002/12/16,32,17.5,24.8,0
2002,12,17,2002/12/17,34.7,19,26.7,0
2002,12,18,2002/12/18,37,19.8,27.7,0
2002,12,19,2002/12/19,36.2,22,30,0
2002,12,20,2002/12/20,32,20.2,25.5,0
2002,12,21,2002/12/21,30.5,21.5,25.1,0
2002,12,22,2002/12/22,34,16.5,25.7,0
2002,12,23,2002/12/23,35.6,22,28.8,0
2002,12,24,2002/12/24,37.4,21,29.9,0
2002,12,25,2002/12/25,34.2,20.6,27.7,0
2002,12,26,2002/12/26,32.6,20.6,26.6,0
2002,12,27,2002/12/27,28.6,20.8,24.1,0
2002,12,28,2002/12/28,27,20.2,24.6,0.3
2002,12,29,2002/12/29,31,20.8,25.5,0
2002,12,30,2002/12/30,32,21,26.8,0
2002,12,31,2002/12/31,36.8,18.5,27.2,0
2003,1,1,2003/1/1,33.5,19.5,26.7,0
2003,1,2,2003/1/2,34.3,17.7,26.6,0
2003,1,3,2003/1/3,32,20.7,26.1,0
2003,1,4,2003/1/4,27,18.6,22.3,0
2003,1,5,2003/1/5,29.5,19,24,0
2003,1,6,2003/1/6,28,19.8,23.8,0
2003,1,7,2003/1/7,30,20,25.5,0
2003,1,8,2003/1/8,27.4,18.4,23.1,0
2003,1,9,2003/1/9,28.8,18.6,23.4,0
2003,1,10,2003/1/10,30.8,14.8,23.9,0
2003,1,11,2003/1/11,31.6,19.8,25.7,0
2003,1,12,2003/1/12,30.6,21.2,25.3,0
2003,1,13,2003/1/13,33,18.8,25.6,0
2003,1,14,2003/1/14,31.2,19.5,25.1,0
2003,1,15,2003/1/15,28.5,16.6,23.3,0
2003,1,16,2003/1/16,30.6,18.8,24.7,0
2003,1,17,2003/1/17,30.5,18.8,20.5,0
2003,1,18,2003/1/18,29,17.5,22.2,0
2003,1,19,2003/1/19,26,16,21.6,0
2003,1,20,2003/1/20,26.4,17,22.1,0
2003,1,21,2003/1/21,30.6,17.8,25,0
2003,1,22,2003/1/22,34,20.4,27.7,0
2003,1,23,2003/1/23,28.4,20.4,24.2,0
2003,1,24,2003/1/24,29.4,19.6,24.5,0
2003,1,25,2003/1/25,28.6,18.8,23.1,0
2003,1,26,2003/1/26,29.6,17.8,24.1,0
2003,1,27,2003/1/27,28.8,17.8,22.7,0
2003,1,28,2003/1/28,28,18,23.1,0
2003,1,29,2003/1/29,31.5,14,24.4,0
2003,1,30,2003/1/30,29.5,20.4,25.2,0
2003,1,31,2003/1/31,31.3,18.8,25.1,0
2003,2,1,2003/2/1,29.8,19.6,29.7,0
2003,2,2,2003/2/2,31.5,18.4,25.1,0
2003,2,3,2003/2/3,35,15.8,26.2,0
2003,2,4,2003/2/4,34,20.6,27.9,0
2003,2,5,2003/2/5,34.4,20.8,28,0
2003,2,6,2003/2/6,35.6,20.2,28.4,0
2003,2,7,2003/2/7,35.2,20,28.5,0
2003,2,8,2003/2/8,32.6,20.6,26.7,0
2003,2,9,2003/2/9,34,18.6,27.3,0
2003,2,10,2003/2/10,33.5,18.6,28.3,0
2003,2,11,2003/2/11,32.8,20.7,27.4,0
2003,2,12,2003/2/12,32.5,21.2,26.9,0
2003,2,13,2003/2/13,31.6,21.6,26.3,0
2003,2,14,2003/2/14,34.5,16.2,26.5,0
2003,2,15,2003/2/15,39.2,17.8,26.9,0
2003,2,16,2003/2/16,37.5,19.6,29.7,0
2003,2,17,2003/2/17,32.2,24.4,27.7,0
2003,2,18,2003/2/18,32.2,20.4,26.2,0
2003,2,19,2003/2/19,33.2,18.4,26.9,0
2003,2,20,2003/2/20,37.4,19,28.3,0
2003,2,21,2003/2/21,38.6,21.4,30.8,0
2003,2,22,2003/2/22,38.6,19.8,30.3,0
2003,2,23,2003/2/23,32.6,21.8,27,0
2003,2,24,2003/2/24,36.5,20,28.4,0
2003,2,25,2003/2/25,37,20,29.1,0
2003,2,26,2003/2/26,37,21.4,29.8,0
2003,2,27,2003/2/27,39.7,21.6,31.4,0
2003,2,28,2003/2/28,37,22,30.1,0
2003,3,1,2003/3/1,40,22,31.3,0
2003,3,2,2003/3/2,39,21,30.7,0
2003,3,3,2003/3/3,39.2,21,30.7,0
2003,3,4,2003/3/4,39.6,21.2,30.9,0
2003,3,5,2003/3/5,40.2,21.2,31.2,0
2003,3,6,2003/3/6,42.2,20.6,32.5,0
2003,3,7,2003/3/7,38.4,22,31.4,0
2003,3,8,2003/3/8,36.2,23.4,30.3,0
2003,3,9,2003/3/9,35.6,21.4,29.7,0
2003,3,10,2003/3/10,34,21,28.1,0
2003,3,11,2003/3/11,35.5,21.3,29,0
2003,3,12,2003/3/12,36,20,29,0
2003,3,13,2003/3/13,37,20.6,29.7,0
2003,3,14,2003/3/14,35,21.3,29.2,0
2003,3,15,2003/3/15,38,21.8,31.2,0
2003,3,16,2003/3/16,39.6,20.8,31.8,0
2003,3,17,2003/3/17,39.4,21.4,31.1,0
2003,3,18,2003/3/18,40.4,19.6,31.5,0
2003,3,19,2003/3/19,41,19,32.1,0
2003,3,20,2003/3/20,41.2,22.4,32.9,0
2003,3,21,2003/3/21,40.2,24,32.1,0
2003,3,22,2003/3/22,29.8,25,27.7,1
2003,3,23,2003/3/23,35.8,23,27.8,2.8
2003,3,24,2003/3/24,34.6,22,28.6,0
2003,3,25,2003/3/25,38,20,29.6,0.5
2003,3,26,2003/3/26,38.5,23.5,31.8,0.5
2003,3,27,2003/3/27,25.5,24.5,24,0
2003,3,28,2003/3/28,41,23,33.1,0
2003,3,29,2003/3/29,40.5,23.4,32.3,2.8
2003,3,30,2003/3/30,32,22.2,26.7,0
2003,3,31,2003/3/31,27,18.6,21.7,0
2003,4,1,2003/4/1,28.5,15.2,22.3,0
2003,4,2,2003/4/2,30.4,17.6,24.5,0
2003,4,3,2003/4/3,34.5,21.5,28.2,0
2003,4,4,2003/4/4,40.8,22.4,31.8,0
2003,4,5,2003/4/5,41,23,32.5,0
2003,4,6,2003/4/6,38.5,23,31.3,0
2003,4,7,2003/4/7,40,22.4,31.5,0
2003,4,8,2003/4/8,39.8,23.3,32.5,0
2003,4,9,2003/4/9,29,24.6,27.5,0.7
2003,4,10,2003/4/10,36,23.8,26.8,0
2003,4,11,2003/4/11,33.5,16.8,26.5,0
2003,4,12,2003/4/12,34.6,18.8,28,0
2003,4,13,2003/4/13,34,23.5,29.1,0
2003,4,14,2003/4/14,36,18.6,28.8,0
2003,4,15,2003/4/15,35.4,19,28.7,0
2003,4,16,2003/4/16,39.6,17.8,29.9,0
2003,4,17,2003/4/17,38.4,20.2,30.6,0
2003,4,18,2003/4/18,38.6,18.4,30.2,0
2003,4,19,2003/4/19,38.4,17.4,29.8,0
2003,4,20,2003/4/20,36.6,20.8,29.5,0
2003,4,21,2003/4/21,36.6,18.8,29.6,0
2003,4,22,2003/4/22,37,21.6,30.9,0
2003,4,23,2003/4/23,38,21.2,30.7,0
2003,4,24,2003/4/24,41.5,22.7,32.9,0
2003,4,25,2003/4/25,41,24.2,34.1,0
2003,4,26,2003/4/26,42,24.8,34.7,0
2003,4,27,2003/4/27,42,26,34.6,0
2003,4,28,2003/4/28,41.5,24.8,33.7,0
2003,4,29,2003/4/29,42.6,25.2,35.2,10.6
2003,4,30,2003/4/30,41.4,23.6,34.1,0
2003,5,1,2003/5/1,42.2,25.8,34.9,0
2003,5,2,2003/5/2,43,26.4,35.5,0
2003,5,3,2003/5/3,41,25.4,33.9,0
2003,5,4,2003/5/4,28.8,24,28,0
2003,5,5,2003/5/5,40,23,32.6,4.5
2003,5,6,2003/5/6,42,25.2,31.1,0
2003,5,7,2003/5/7,40.5,22.6,31.8,0
2003,5,8,2003/5/8,40,23,32.6,0
2003,5,9,2003/5/9,40.2,24.4,32.1,0
2003,5,10,2003/5/10,40,24.2,32.7,0
2003,5,11,2003/5/11,41,22.8,32.4,0
2003,5,12,2003/5/12,37,23,30.6,0
2003,5,13,2003/5/13,36.2,23.8,29.6,0
2003,5,14,2003/5/14,34.4,23.8,29.7,0
2003,5,15,2003/5/15,37.2,23.6,31.1,0
2003,5,16,2003/5/16,39,23.2,30.3,3.2
2003,5,17,2003/5/17,38.8,23.8,31.7,0
2003,5,18,2003/5/18,36.8,24.2,29.8,4.5
2003,5,19,2003/5/19,34.5,21.6,29.3,0.3
2003,5,20,2003/5/20,37,22.6,30.6,0
2003,5,21,2003/5/21,37,23.4,30.6,0
2003,5,22,2003/5/22,37.5,23.5,31.3,0
2003,5,23,2003/5/23,37,24,31.9,0
2003,5,24,2003/5/24,38,23.6,31,0
2003,5,25,2003/5/25,38.8,24,32.2,0
2003,5,26,2003/5/26,36,22.4,30.7,0
2003,5,27,2003/5/27,40.2,23.8,33.1,6
